Frequency,-1,0
1200000,31.81809396005077,31.81809396005077
1300000,33.69029903126537,33.69029903126537
1400000,35.65167522762986,35.65167522762986
1500000,37.71985595766342,37.71985595766342
1600000,39.99615878600125,39.99615878600125
1700000,42.31826796606659,42.31826796606659
1800000,44.73771995421382,44.73771995421382
1900000,47.24089866655251,47.24089866655251
2000000,49.92064636331228,49.92064636331228
2100000,52.677726974453776,52.677726974453776
2200000,55.66418066283564,55.66418066283564
2300000,58.74195819170875,58.74195819170875
2400000,61.932281300607464,61.932281300607464
2500000,65.25073816833465,65.25073816833465
2600000,69.14382308592793,69.14382308592793
