Frequency,-1,0
1200000,40.53503390430946,40.53503390430946
1300000,42.86174635264539,42.86174635264539
1400000,45.23939490340648,45.23939490340648
1500000,47.641002322956055,47.641002322956055
1600000,50.22240475504494,50.22240475504494
1700000,52.755420973558095,52.755420973558095
1800000,55.28899858622083,55.28899858622083
1900000,58.03012887888507,58.03012887888507
2000000,60.848703565873095,60.848703565873095
2100000,63.67713699840315,63.67713699840315
2200000,66.67695062099116,66.67695062099116
2300000,69.85046989429776,69.85046989429776
2400000,73.03665566229616,73.03665566229616
2500000,76.3280556024795,76.3280556024795
2600000,79.72351668035584,79.72351668035584
